ContentID,MY_AI,MY_FK,content_quality_finally,dep_DD,dep_MDD
news_plf11s04497,1,1,average,"[27, 87, 57, 46, 111, 28, 70, 80, 75, 42]",3.34946237
news_plf11s04498,1,1,good,"[19, 160, 145, 123, 133, 140, 30, 35, 96, 79, 81, 151, 150, 139]",4.20738636
news_plf11s04499,1,1,good,"[43, 95, 91, 8, 191, 125, 43, 385, 184, 181, 171, 183, 254, 312]",5.48668281
news_plf11s04500,1,1,average,"[48, 92, 64, 56, 54, 63, 32, 73, 21, 14, 74, 101, 88, 158, 122, 79, 58]",3.6163142
news_plf11s04501,1,1,average,"[35, 60, 62, 87, 63, 54, 64, 50, 53, 91, 57, 91, 108]",3.33969466
news_plf11s04502,1,1,good,"[2, 24, 85, 68, 69, 24, 51, 26, 24, 66, 151, 99, 31, 49, 107]",3.20879121
news_plf11s04503,1,1,average,"[49, 31, 76, 64, 35, 57, 71, 120, 56, 66, 132, 59, 109]",3.61328125
news_plf11s04504,1,1,average,"[37, 55, 54, 60, 36, 12, 80, 17, 98, 128, 59, 46, 27, 28, 28, 39, 100, 99, 45, 67, 75, 75, 202, 31]",3.48372093
news_plf11s04505,1,1,good,"[47, 18, 116, 119, 57, 134, 47, 36, 49, 59, 73, 32, 101, 41, 27, 49, 73, 147, 50]",3.56145251
news_plf11s04506,1,1,good,"[4, 20, 71, 103, 77, 129, 131, 32, 110, 76, 40, 61, 42, 47, 84, 56, 105, 52, 115]",3.56578947
news_plf11s04507,1,1,average,"[6, 13, 0, 216, 112, 25, 154, 14, 30, 33, 40, 75, 49, 30, 24, 87, 47, 78, 113, 195, 42]",3.67819149
news_plf11s04508,1,1,average,"[40, 51, 39, 62, 82, 128, 148, 115, 185, 127, 60, 171, 115, 241, 177]",4.52207792
news_plf11s04509,1,1,average,"[28, 113, 70, 94, 70, 58, 61, 79, 56, 68, 43, 32, 85]",3.38735178
news_plf11s04510,1,1,good,"[16, 0, 77, 40, 226, 58, 28, 44, 140, 94, 96, 168, 125, 98]",3.67781155
news_plf11s04511,1,1,good,"[44, 55, 77, 122, 47, 133, 37, 76, 117, 11, 59, 141, 77, 11, 49, 67, 85, 11, 34, 163, 98, 189]",3.99765258
news_plf11s04512,1,1,good,"[15, 6, 228, 286, 166, 60, 119, 69, 86, 98, 83]",4.5037037
news_plf11s04513,1,1,good,"[5, 4, 50, 241, 80, 126, 55, 156, 123, 31, 130, 90, 12, 169, 66]",4.27476038
news_plf11s04514,1,1,good,"[57, 121, 51, 94, 59, 76, 98, 40, 72, 20, 73, 49, 50, 170]",3.36601307
news_plf11s04515,1,1,average,"[28, 46, 99, 152, 88, 69, 69, 101, 113, 23, 70, 101, 54, 66, 69]",3.46827795
news_plf11s04517,1,1,poor,"[26, 46, 161, 195, 160, 56, 64, 43, 93, 17, 87, 120]",3.82795699
news_plf11s04518,1,1,good,"[3, 29, 146, 126, 40, 59, 58, 170, 112, 128, 74, 46, 39, 87, 59]",3.70977918
news_plf11s04519,1,1,poor,"[49, 79, 15, 4, 15, 17, 45, 52, 14, 52, 27, 16, 15, 8, 32, 50, 11, 20, 57, 8, 8, 21, 15, 48, 8, 36, 74, 16, 15, 35, 27, 5, 5]",2.64411765
news_plf11s04520,1,1,average,"[20, 73, 59, 146, 69, 92, 68, 93, 56, 91, 61, 35, 64, 86, 33, 66, 61]",3.48071217
news_plf11s04521,1,1,average,"[47, 83, 96, 139, 57, 150, 41, 200, 169, 126, 80, 110, 59, 57, 67, 17, 133, 90, 77, 74, 69, 32]",4.11041667
news_plf11s04522,1,1,good,"[29, 143, 262, 144, 118, 48, 136, 38, 27, 151]",4.51028807
news_plf11s04523,1,1,good,"[30, 56, 303, 136, 95, 100, 106, 103, 136, 138, 153, 75]",4.52848101
news_plf11s04524,1,1,average,"[38, 0, 65, 57, 53, 96, 133, 69, 144, 37, 298, 195, 25, 123, 37, 225, 252, 32, 213, 234, 44, 0, 144, 59, 0, 280, 131, 146]",5.05654281
news_plf11s04525,1,1,good,"[30, 21, 118, 42, 35, 56, 72, 16, 30, 126, 53, 68, 65, 21, 84, 42, 24, 13, 49, 32]",3.06769231
news_plf11s04526,1,1,average,"[3, 17, 26, 125, 138, 120, 44, 90]",3.51875
news_plf11s04527,1,1,average,"[30, 54, 87, 127, 127, 84, 30, 30, 44, 31, 66, 37, 29, 112, 46, 101, 61, 62, 40, 51, 46, 90]",3.4625
news_plf11s04528,1,1,good,"[56, 225, 86, 114, 79, 61, 42, 361, 100, 87, 125, 100, 25, 40]",4.1010929
news_plf11s04529,1,1,good,"[13, 10, 307, 72, 76, 99, 48, 48, 51, 79, 57, 15, 40]",3.84453782
news_plf11s04530,1,1,average,"[14, 148, 98, 82, 24, 131, 20, 165, 29, 215, 14, 84, 58, 95]",3.80906149
news_plf11s04531,1,1,good,"[23, 31, 105, 109, 30, 50, 73, 82, 17, 129, 59]",3.29302326
news_plf11s04532,1,1,good,"[6, 19, 31, 156, 69, 0, 62, 116, 146, 43, 26, 26, 108, 66, 44, 23, 43]",3.4770318
news_plf11s04533,1,1,good,"[11, 6, 82, 78, 93, 59, 67, 99, 37, 70, 172, 92, 132]",3.73782772
news_plf11s04534,1,1,good,"[4, 20, 90, 44, 17, 4, 18, 50, 152, 35, 62, 124, 22, 28, 75, 85, 29, 134, 84]",3.54276316
news_plf11s04535,1,1,average,"[58, 0, 4, 33, 0, 7, 182, 207, 87, 25, 74, 81, 76, 16, 100, 96, 52, 46, 37, 49]",3.66071429
news_plf11s04537,1,1,average,"[17, 83, 82, 111, 10, 81, 206, 216, 49, 88, 79, 23, 85, 114, 34]",3.9689441
news_plf11s04538,1,1,good,"[44, 69, 113, 110, 172, 49, 130, 102, 30, 29, 100]",3.60456274
news_plf11s04539,1,1,good,"[32, 0, 28, 123, 50, 124, 155, 124, 59, 38, 62, 57, 53, 46, 60]",3.59786477
news_plf11s04541,1,1,good,"[2, 10, 0, 33, 25, 158, 118, 39, 49, 118, 32, 56, 54, 54, 117, 27, 87, 64, 30, 65, 42]",3.29608939
news_plf11s04542,1,1,good,"[33, 42, 83, 75, 89, 92, 96, 32, 115, 51, 81, 77, 137]",3.79924242
news_plf11s04543,1,1,good,"[23, 62, 37, 65, 131, 127, 78, 47, 88, 119, 154, 118, 24]",3.91605839
news_plf11s04544,1,1,average,"[45, 0, 47, 224, 72, 63, 183, 40, 22, 37, 39, 91, 51, 87, 46, 64, 45, 101, 93]",3.68852459
news_plf11s04545,1,1,average,"[42, 0, 107, 79, 25, 155, 91, 185, 67, 59, 18, 115, 68, 68, 38, 65, 42, 89, 199, 44]",3.82309582
news_plf11s04546,1,1,good,"[15, 5, 4, 23, 58, 71, 84, 51, 62, 77, 134, 122, 73, 109, 135, 109]",3.60509554
news_plf11s04547,1,1,average,"[34, 152, 260, 124, 97, 68, 10, 13, 54, 93, 44, 57, 38, 87, 68, 10, 13, 23]",3.75
news_plf11s04548,1,1,good,"[16, 37, 66, 42, 84, 82, 28, 46, 58, 126, 66, 55, 99]",3.28571429
news_plf11s04549,1,1,good,"[24, 204, 21, 45, 26, 79, 63, 65, 17, 35, 70, 106, 17, 36, 89, 35, 48, 70, 22]",3.38170347
news_plf11s04550,1,1,good,"[40, 88, 86, 220, 89, 108, 32, 57, 122, 39, 12, 63, 65, 54, 21, 60, 56]",3.67272727
news_plf11s04551,1,1,good,"[50, 33, 105, 51, 32, 48, 72, 126, 113, 131, 54, 153, 31, 167, 98, 143, 59]",3.99455041
news_plf11s04552,1,1,average,"[16, 63, 153, 33, 83, 141, 66, 32, 42, 86, 52, 84, 122, 25, 100, 55]",3.68370607
news_plf11s04553,1,1,good,"[21, 2, 0, 153, 43, 64, 59, 134, 97, 124, 56, 180, 104, 62, 140, 82, 69, 59]",3.7734375
news_plf11s04554,1,1,good,"[41, 57, 186, 111, 40, 56, 55, 104, 27, 67, 59, 185, 29, 18, 149, 52, 12, 53, 80, 23, 24, 85, 110]",3.59866962
news_plf11s04555,1,1,good,"[34, 2, 0, 119, 272, 5, 191, 21, 17, 106, 69, 68, 44, 86, 37, 88, 99, 78, 74, 84]",4.02695418
news_plf11s04557,1,1,good,"[31, 22, 48, 95, 46, 35, 47, 69, 92, 17, 57, 84, 103, 81, 99, 24, 25]",3.11501597
news_plf11s04558,1,1,good,"[47, 39, 50, 53, 324, 116, 41, 173, 60, 168, 40, 408, 165, 31, 152, 53, 54, 31]",4.96287129
news_plf11s04559,1,1,good,"[27, 59, 47, 111, 45, 37, 160, 180, 97, 97, 152]",3.84790875
news_plf11s04560,1,1,good,"[9, 110, 50, 28, 62, 51, 91, 19, 21, 35, 13, 36, 40, 47, 85, 21, 18, 124, 54]",3.03654485
news_plf11s04561,1,1,good,"[56, 33, 105, 85, 128, 54, 38, 9, 94, 109, 122, 92]",3.50378788
news_plf11s04562,1,1,average,"[92, 89, 301, 106, 90, 81, 45, 37, 98, 57, 164, 122]",4.16233766
news_plf11s04563,1,1,average,"[48, 117, 131, 32, 89, 84, 92, 71, 47, 38, 128, 137, 12, 70, 90, 48, 85]",3.69467787
news_plf11s04564,1,1,good,"[8, 17, 15, 44, 107, 134, 17, 127, 137, 52, 131, 61, 36, 99, 49, 49, 65]",3.61006289
news_plf11s04565,1,1,good,"[49, 47, 39, 32, 180, 10, 27, 62, 126, 41, 59, 66, 43, 91, 48]",3.17241379
news_plf11s04566,1,1,good,"[21, 6, 225, 50, 92, 120, 72, 47, 158, 94, 40, 46, 107, 26, 84, 91]",3.78402367
news_plf11s04567,1,1,good,"[2, 9, 59, 26, 10, 90, 33, 190, 30, 126, 38, 105, 60, 58, 21, 31, 106, 90, 35, 84, 85]",3.52876712
news_plf11s04568,1,1,good,"[26, 0, 102, 144, 110, 23, 96, 92, 63, 25, 95, 85, 54, 104, 52, 42, 35, 35, 19]",3.54572271
news_plf11s04569,1,1,average,"[41, 62, 114, 54, 30, 70, 66, 102, 52, 68, 30, 37, 79]",3.41101695
news_plf11s04570,1,1,good,"[29, 196, 98, 91, 53, 130, 70, 16, 86, 27, 77, 55, 37]",3.40989399
news_plf11s04571,1,1,average,"[53, 69, 109, 72, 30, 45, 87, 36, 66, 122, 68, 80, 72, 68, 33, 78, 65, 48]",3.31767956
news_plf11s04572,1,1,average,"[40, 90, 77, 58, 14, 35, 284, 195, 149, 170, 203, 225, 202]",5.12352941
news_plf11s04573,1,1,good,"[36, 214, 214, 38, 41, 51, 98, 54, 139, 102, 95, 46, 124]",4.03870968
news_plf11s04574,1,1,good,"[38, 151, 228, 170, 62, 40, 102, 77, 44, 113, 94, 70, 65, 81]",4.40594059
news_plf11s04575,1,1,good,"[25, 10, 88, 111, 107, 27, 104, 120, 86, 186, 87, 90, 43, 53]",3.72786885
news_plf11s04576,1,1,average,"[20, 41, 103, 180, 90, 50, 17, 21, 17, 24, 65, 153, 34, 81, 51, 37, 11]",3.3277592
news_plf11s04577,1,1,good,"[14, 9, 225, 181, 61, 208, 38, 41, 185, 45, 55, 119, 57, 96, 42, 58, 75, 48, 112]",4.16209476
news_plf11s04578,1,1,poor,"[0, 34, 39, 62, 37, 52, 15, 41, 231, 33, 62, 32, 6, 33, 81, 28, 39, 54, 64]",3.36785714
news_plf11s04579,1,1,good,"[53, 57, 64, 110, 73, 40, 50, 125, 81, 63, 28, 38, 138, 43]",3.37894737
news_plf11s04580,1,1,good,"[3, 28, 103, 113, 42, 242, 50, 47, 27, 46, 112, 58, 67, 47]",3.68913858
news_plf11s04581,1,1,average,"[6, 16, 6, 65, 34, 155, 58, 100, 171, 74, 174, 33, 57, 45, 164]",3.84717608
news_plf11s04582,1,1,average,"[23, 83, 55, 142, 91, 140, 37, 41, 42, 55, 113, 37, 68, 19, 34, 67]",3.57337884
news_plf11s04583,1,1,average,"[47, 68, 105, 123, 59, 41, 113, 123, 43, 77, 46, 45, 100, 29, 102]",3.51410658
news_plf11s04585,1,1,average,"[23, 6, 89, 96, 81, 20, 52, 60, 124, 72, 3, 97, 71, 27, 59, 78, 77, 68, 110, 117, 69, 29, 47]",3.42227378
news_plf11s04586,1,1,average,"[0, 16, 37, 91, 24, 49, 79, 101, 62, 55, 49, 61, 78]",3.12
news_plf11s04587,1,1,average,"[22, 172, 72, 90, 243, 308, 86, 72, 137, 47, 47, 182]",4.63322884
news_plf11s04588,1,1,good,"[21, 39, 43, 144, 56, 70, 33, 157, 110, 51, 9, 27, 60, 163, 62, 34, 45, 40, 28, 53, 30, 34]",3.45382586
news_plf11s04589,1,1,good,"[54, 0, 89, 73, 56, 47, 80, 84, 55, 47, 147, 59, 29, 50, 89, 60, 77]",3.67785235
news_plf11s04590,1,1,good,"[44, 66, 109, 35, 83, 48, 55, 30, 17, 6, 21, 10, 14, 53, 72, 24, 183, 146]",3.4440678
news_plf11s04591,1,1,good,"[34, 49, 129, 70, 155, 132, 66, 29, 113, 49, 41, 64, 115, 41, 31, 5, 141]",3.53072626
news_plf11s04592,1,1,average,"[47, 35, 53, 66, 100, 129, 48, 34, 65, 61, 55, 110, 40, 72, 54, 65, 33, 40, 49, 75, 50, 38, 42, 88, 49, 112]",3.20079523
news_plf11s04593,1,1,good,"[31, 32, 117, 117, 40, 96, 29, 100, 53, 73, 31, 81, 10, 43, 43, 14, 153, 33]",3.45741325
news_plf11s04594,1,1,good,"[0, 15, 58, 103, 127, 227, 96, 46, 19, 79, 133, 186, 71]",4.2962963
news_plf11s04595,1,1,poor,"[0, 56, 37, 76, 92, 27, 31, 62, 39, 62, 9, 67, 114, 8, 72, 89, 36, 81, 30, 35, 45, 87]",3.17307692
news_plf11s04596,1,1,good,"[26, 4, 16, 0, 167, 112, 97, 60, 172, 123, 123, 36, 108, 141, 31, 85, 126, 108, 117, 81, 89, 287]",4.15976331
news_plf11s04597,1,1,good,"[4, 13, 15, 41, 85, 69, 19, 37, 30, 32, 37, 33, 38, 49, 16, 49, 69, 26, 40, 40]",2.76865672
news_plf11s04598,1,1,average,"[18, 83, 131, 54, 8, 55, 75, 77, 20, 99, 113, 39, 51, 55]",3.512
news_plf11s04599,1,1,average,"[52, 35, 80, 269, 47, 60, 110, 35, 90, 99, 16, 51, 16, 119, 99, 86, 145]",3.86027397
news_plf11s04600,1,1,good,"[0, 3, 10, 0, 59, 78, 62, 130, 46, 283, 31, 96, 32, 19, 33, 54]",3.77419355
news_plf11s04601,1,1,average,"[34, 36, 28, 57, 141, 139, 114, 101, 51, 19, 49, 38]",3.3625
news_plf11s04602,1,1,average,"[61, 208, 99, 110, 19, 141, 198, 76, 10, 82, 64, 33, 50, 60, 81]",4.05015674
news_plf11s04603,1,1,good,"[43, 209, 61, 92, 76, 102, 144, 90, 71, 127, 30, 36, 83]",3.90604027
news_plf11s04604,1,1,good,"[35, 40, 41, 263, 64, 94, 50, 35, 64, 42, 49, 2, 54, 68, 87, 9, 128]",3.56012658
news_plf11s04605,1,1,good,"[26, 0, 107, 49, 67, 82, 32, 85, 32, 46, 33, 34, 56, 48, 36, 92, 66, 59, 43, 183, 47, 85, 103, 94, 133]",3.47770701
news_plf11s04606,1,1,good,"[52, 117, 46, 39, 36, 54, 63, 41, 140, 29, 58, 85, 53, 93, 16]",3.32851986
news_plf11s04607,1,1,good,"[33, 0, 105, 77, 3, 59, 53, 0, 33, 128, 21, 28, 110, 46, 139, 53, 41, 235, 203, 118, 54, 65, 29, 97, 48, 18]",3.78105263
news_plf11s04608,1,1,average,"[4, 19, 59, 166, 77, 108, 36, 6, 94, 39, 97, 61, 95, 108, 23, 47, 104, 5, 44, 44]",3.45251397
news_plf11s04609,1,1,average,"[19, 0, 55, 72, 51, 17, 158, 33, 78, 80, 89, 12, 75, 49, 104, 107, 83]",3.40251572
news_plf11s04610,1,1,good,"[5, 21, 0, 140, 110, 23, 17, 122, 102, 70, 76, 83, 35, 144, 75, 75, 149, 20, 128, 75, 119]",3.64449541
news_plf11s04611,1,1,good,"[22, 4, 22, 58, 72, 37, 24, 78, 89, 25, 73, 126, 51, 83, 35]",3.18326693
news_plf11s04612,1,1,good,"[54, 231, 38, 41, 90, 156, 61, 75, 63, 60, 90, 20, 108, 86, 0, 50, 143]",3.73224044
news_plf11s04613,1,1,average,"[14, 5, 46, 107, 107, 103, 63, 79, 85, 61, 35, 10, 45, 149, 81, 85]",3.5130719
news_plf11s04614,1,1,good,"[6, 5, 55, 388, 166, 100, 47, 30, 85, 60, 42, 52, 110, 40, 30, 102]",4.0931677
news_plf11s04615,1,1,average,"[3, 23, 0, 63, 50, 167, 168, 79, 101, 225, 148, 189, 70]",4.12179487
news_plf11s04616,1,1,good,"[18, 8, 39, 101, 71, 21, 46, 128, 70, 53, 115, 116, 82, 48, 71, 49, 17, 62]",3.46273292
news_plf11s04617,1,1,average,"[36, 10, 0, 29, 78, 4, 171, 52, 84, 57, 43, 48, 67, 74, 36, 92, 57, 46, 152, 59, 81, 34]",3.45646438
news_plf11s04618,1,1,average,"[27, 73, 116, 54, 34, 143, 95, 103, 37, 98, 61, 21, 35, 62]",3.38869258
news_plf11s04619,1,1,average,"[0, 28, 92, 30, 51, 41, 51, 34, 56, 54, 25, 53, 45]",2.96296296
news_plf11s04620,1,1,good,"[33, 82, 216, 47, 69, 134, 66, 21, 43, 47, 49, 38, 112, 14, 55, 23, 49, 134, 30, 21, 37, 28, 38, 57, 59, 82]",3.49668874
news_plf11s04621,1,1,average,"[23, 35, 130, 14, 36, 73, 50, 145, 133, 40, 71, 33, 69, 113]",3.49637681
news_plf11s04622,1,1,average,"[60, 46, 107, 73, 134, 118, 89, 44, 95, 64, 71, 35, 82, 119, 48, 112]",3.74855491
news_plf11s04623,1,1,good,"[2, 17, 195, 20, 205, 53, 60, 147, 128, 19, 26, 112, 50, 31, 81, 69, 60, 79, 58, 45, 164, 37, 122]",3.95555556
news_plf11s04624,1,1,average,"[76, 0, 71, 75, 118, 31, 53, 29, 143, 34, 100, 72, 20, 64, 157, 62, 98, 221, 56, 102, 85, 151, 101]",3.74074074
news_plf11s04625,1,1,good,"[3, 12, 0, 153, 71, 35, 85, 51, 37, 84, 139, 108, 71, 81, 11, 78, 66, 52, 124, 86, 69]",3.53117207
news_plf11s04626,1,1,good,"[11, 24, 88, 14, 176, 25, 52, 81, 51, 4, 38, 64, 54, 22, 72, 82, 32, 31, 49, 125]",3.31818182
news_plf11s04627,1,1,average,"[56, 132, 105, 99, 135, 72, 19, 57, 73, 63, 23, 25, 112, 96, 17, 69, 78, 65, 55]",3.7320442
news_plf11s04628,1,1,average,"[61, 0, 236, 32, 80, 122, 81, 66, 78, 99, 38, 53, 34, 69, 35]",3.50809061
news_plf11s04629,1,1,average,"[52, 168, 74, 36, 58, 78, 72, 116, 39, 103, 49, 67, 31, 88, 43, 79]",3.66031746
news_plf11s04630,1,1,average,"[2, 2, 30, 0, 89, 81, 63, 43, 110, 64, 61, 94, 96, 89, 127, 54, 195, 76, 23, 5]",3.65266106
news_plf11s04631,1,1,good,"[2, 28, 29, 74, 125, 124, 77, 103, 17, 118, 123, 71, 196, 81, 26, 58, 69, 68, 19, 6]",3.67272727
news_plf11s04632,1,1,average,"[29, 162, 98, 132, 120, 35, 152, 114, 113, 90, 72, 79, 91]",3.92378049
news_plf11s04633,1,1,good,"[77, 110, 40, 23, 45, 40, 69, 105, 36, 72, 81, 174, 81]",3.50367647
news_plf11s04634,1,1,good,"[40, 115, 50, 87, 169, 67, 32, 17, 101, 104, 64, 59, 94, 160, 16, 104, 59]",3.66575342
news_plf11s04635,1,1,average,"[38, 107, 10, 40, 99, 124, 321, 70, 105, 102, 97, 101, 59, 78, 114]",4.34718101
news_plf11s04636,1,1,good,"[25, 39, 69, 67, 5, 77, 65, 125, 5, 69, 153, 29, 53, 33]",3.30894309
news_plf11s04637,1,1,good,"[56, 85, 142, 100, 106, 88, 57, 38, 67, 21, 54, 144]",3.91020408
news_plf11s04638,1,1,good,"[15, 18, 58, 147, 115, 96, 109, 63, 50, 94, 142, 13, 108, 86, 54, 83, 100, 70]",3.68134715
news_plf11s04639,1,1,average,"[31, 56, 48, 148, 24, 157, 52, 73, 14, 47, 65, 157, 58, 69, 77]",3.51633987
news_plf11s04640,1,1,good,"[22, 0, 50, 183, 68, 17, 40, 53, 70, 39, 56, 51, 54, 69, 65, 100, 75, 54, 77]",3.4847561
news_plf11s04641,1,1,good,"[54, 105, 133, 88, 57, 130, 74, 41, 53, 74, 93, 95, 41, 91, 61, 87, 93, 191]",3.9025
news_plf11s04642,1,1,good,"[26, 32, 146, 110, 125, 82, 52, 22, 66, 65, 73, 39, 91, 60, 28, 34, 53, 47, 88, 57, 103]",3.4975
news_plf11s04644,1,1,good,"[41, 188, 59, 52, 45, 96, 97, 72, 29, 54, 86, 93, 111, 121, 88, 96, 57, 116]",3.82908163
news_plf11s04645,1,1,poor,"[26, 6, 91, 57, 51, 34, 64, 96, 98, 189, 106, 110, 107, 130, 98, 38, 30]",4.02114804
news_plf11s04646,1,1,good,"[60, 154, 257, 15, 38, 96, 30, 83, 49, 62, 85, 54, 35, 149, 123, 24, 51, 43, 26, 97, 85, 174, 104]",3.81854839
news_plf11s04647,1,1,good,"[55, 0, 23, 87, 128, 96, 137, 91, 108, 46, 42, 90, 41, 84, 56, 47, 85, 154]",3.85915493
news_plf11s04648,1,1,good,"[17, 17, 42, 77, 69, 80, 214, 66, 71, 102, 77, 39, 226, 90, 115, 94]",3.92134831
news_plf11s04649,1,1,good,"[34, 62, 169, 150, 170, 87, 45, 47, 144, 39, 75, 224, 78, 36, 67, 72, 168]",4.15710723
news_plf11s04650,1,1,average,"[43, 84, 49, 71, 151, 32, 114, 77, 107, 77, 100, 42, 175, 23, 21]",3.77346278
news_plf11s04651,1,1,good,"[17, 4, 52, 63, 260, 25, 117, 124, 81, 28, 55, 66, 92]",3.9047619
news_plf11s04652,1,1,average,"[34, 66, 68, 55, 50, 47, 145, 121, 142, 118, 84, 30, 88, 38, 69, 58]",3.57817109
news_plf11s04653,1,1,good,"[19, 99, 39, 64, 86, 34, 16, 84, 89, 56, 87, 93, 20, 112, 45, 37, 76]",3.36305732
news_plf11s04654,1,1,average,"[33, 78, 63, 63, 69, 76, 37, 96, 114, 87, 98, 82, 84, 90, 115, 93, 0, 69, 32, 104, 41]",3.85822785
news_plf11s04655,1,1,good,"[1, 25, 41, 138, 58, 68, 23, 80, 38, 59, 93, 57, 52, 61]",3.25409836
news_plf11s04656,1,1,average,"[36, 0, 94, 171, 53, 170, 178, 106, 113, 949, 104, 33, 121, 30]",5.75466667
news_plf11s04657,1,1,average,"[53, 347, 45, 138, 0, 64, 57, 125, 123, 27, 135, 136, 35, 58, 80]",4.17302053
news_plf11s04658,1,1,good,"[18, 46, 84, 50, 67, 43, 54, 41, 89, 50, 8, 29, 57, 108, 88, 96, 52, 98, 63, 30, 53, 39, 112, 58, 75]",3.36607143
news_plf11s04660,1,1,good,"[1, 21, 247, 81, 61, 113, 144, 227, 147, 27, 112, 167, 60, 211, 113]",4.54593176
news_plf11s04661,1,1,good,"[53, 203, 119, 52, 77, 190, 33, 14, 48, 76, 152, 136, 20, 71, 24, 39, 68, 47, 86, 50, 78]",3.68468468
news_plf11s04662,1,1,average,"[19, 269, 60, 137, 113, 27, 44, 160, 53, 124, 31]",4.1314741
news_plf11s04663,1,1,good,"[43, 86, 52, 79, 11, 193, 8, 21, 68, 11, 113, 74, 5, 58, 33, 85]",3.38129496
news_plf11s04664,1,1,good,"[40, 119, 160, 58, 70, 64, 129, 46, 62, 89, 62, 96, 85, 46, 39, 86, 58, 46, 279, 136]",4.32762836
news_plf11s04665,1,1,average,"[0, 21, 110, 39, 83, 64, 29, 126, 47, 57, 99, 58, 60, 46, 82]",3.30107527
news_plf11s04667,1,1,average,"[4, 13, 95, 90, 75, 89, 1, 74, 74, 26, 77, 93, 61, 48, 51]",3.29924242
news_plf11s04668,1,1,good,"[22, 175, 41, 63, 98, 63, 46, 46, 83, 28, 151, 118, 89, 29, 78, 121]",3.67941176
news_plf11s04669,1,1,average,"[17, 67, 78, 51, 37, 46, 86, 85, 120, 103, 88, 28, 55, 17, 19, 59, 32, 17, 102, 45, 86, 40, 86, 89]",3.50966184
news_plf11s04670,1,1,average,"[22, 9, 146, 56, 166, 23, 23, 29, 46, 137, 61, 56, 57, 196, 52, 50, 60, 41, 91]",3.76353276
news_plf11s04671,1,1,good,"[47, 170, 54, 81, 67, 45, 63, 43, 246, 95, 31, 87, 36, 44, 111, 71]",3.78592375
news_plf11s04672,1,1,poor,"[33, 9, 112, 194, 69, 32, 67, 65, 57, 60, 59, 61, 58, 56, 54, 0, 34, 0, 33, 0, 27, 0, 31, 0, 35, 0, 37, 38, 113, 16, 26]",3.25295508
news_plf11s04673,1,1,good,"[27, 118, 392, 88, 56, 190, 66, 47, 77, 27, 22, 72, 26, 90, 70, 69, 127, 53]",4.18911917
news_plf11s04674,1,1,good,"[65, 21, 253, 64, 114, 98, 150, 97, 85, 55, 69, 26]",4.06296296
news_plf11s04675,1,1,average,"[33, 9, 120, 194, 69, 32, 98, 64, 67, 57, 63, 53, 77, 69, 58, 0, 38, 0, 40, 0, 50, 0, 23, 0, 66, 0, 37, 38, 127, 17]",3.67401961
news_plf11s04676,1,1,good,"[8, 9, 105, 125, 149, 38, 0, 46, 92, 27, 29, 42, 139, 85, 116, 192, 114, 89, 22, 112, 37, 81, 71]",4.00928074
news_plf11s04677,1,1,average,"[4, 15, 42, 25, 115, 229, 7, 83, 64, 19, 11, 102, 55, 19, 65, 104, 101, 111]",3.659375
news_plf11s04678,1,1,good,"[42, 42, 109, 83, 101, 54, 86, 30, 140, 93, 73, 89]",3.52808989
news_plf11s04679,1,1,good,"[19, 83, 159, 61, 46, 135, 55, 81, 144, 51, 116, 107, 57, 88]",3.73291925
news_plf11s04680,1,1,good,"[87, 225, 14, 33, 47, 61, 87, 32, 30, 90, 92, 25, 83, 55, 78, 257, 64]",3.95348837
news_plf11s04681,1,1,good,"[31, 139, 83, 12, 288, 67, 16, 73, 47, 134, 39, 142]",3.90875912
news_plf11s04682,1,1,average,"[37, 69, 158, 36, 142, 163, 79, 125, 89, 94, 218, 138]",4.5083612
news_plf11s04683,1,1,good,"[2, 8, 75, 124, 17, 66, 0, 71, 34, 1, 139, 213, 549, 223, 223]",5.08746356
news_plf11s04685,1,1,good,"[12, 93, 113, 46, 144, 94, 36, 83, 68, 45, 76, 114, 16, 86, 56, 33, 63, 44, 41, 215, 36]",3.64819277
news_plf11s04686,1,1,good,"[4, 27, 26, 61, 129, 146, 104, 23, 100, 83, 54, 48, 56, 74, 34]",3.61567164
news_plf11s04687,1,1,good,"[5, 20, 0, 84, 218, 139, 4, 79, 48, 183, 71, 58, 42, 18, 70, 37, 94, 143]",4.09034268
news_plf11s04688,1,1,good,"[50, 0, 105, 72, 35, 248, 79, 60, 99, 60, 25, 80, 197, 31, 118, 33, 186, 149, 126, 353, 40]",4.54661017
news_plf11s04689,1,1,average,"[22, 89, 62, 69, 228, 58, 82, 115, 42, 63, 102, 15, 29, 73, 97, 39, 47, 41, 24, 49, 52, 57, 84, 67, 56]",3.37119675
news_plf11s04690,1,1,good,"[40, 68, 4, 1, 5, 4, 92, 89, 33, 34, 72, 37, 68, 39, 50, 63, 32, 141, 30]",3.17605634
news_plf11s04691,1,1,average,"[31, 212, 80, 68, 47, 59, 32, 50, 56, 51, 54, 0, 30, 0, 29, 0, 29, 0, 40, 0, 23, 0, 31]",3.61568627
news_plf11s04692,1,1,good,"[5, 21, 62, 122, 96, 86, 8, 106, 92, 32, 50, 21, 58, 43, 29, 38, 30, 41, 31, 78, 80, 116, 63, 86]",3.45049505
news_plf11s04693,1,1,good,"[49, 52, 60, 38, 30, 87, 50, 71, 106, 86, 93, 72, 84, 52, 39, 63, 53, 59, 41]",3.31932773
